id,quality_score,content_integrity,content_ratio,content_length,one_sentence_description,content_type,business_sector,technical_content,information_density,content_quality,audience_level,commercial_bias,time_sensitivity,content_safety,educational_value,reasoning_indicators,pii_presence,regional_relevance,country_relevance,full_doc_lid_score,duplicate_count,full_doc_lid,minhash_cluster_size,gold_score,llm_educational_value,llm_content_quality,source
<urn:uuid:c6d07f1f-0773-481e-b31f-7aea5463b9d2>,0.35,severely_degraded,complete_content,brief,A collection of Swedish folk tales about ghosts and spirits recorded in the 1920s.,['creative'],['general_interest'],['non_technical'],thin,poor,general,none,evergreen,safe,minimal,none,contains_pii,['european'],['sweden'],1.0000097751617432,0.0,swe_Latn,1.0,0.4,0.3,0.4,llm_merged
<urn:uuid:63d65ec4-4a2e-4812-9689-eac07421142d>,0.1,fragment,minimal_content,minimal,"Fragmented Swedish race results listing names, clubs, and times for a 2016 event.",['structured_data'],['media_entertainment' 'general_interest'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden' 'denmark'],0.9977452754974364,1.0,swe_Latn,1.0,0.2,0.0,0.2,llm_merged
<urn:uuid:294402c6-3aa6-44eb-ae35-c2fd91cafed9>,0.35,fragment,complete_content,minimal,Header fragment from an annual financial report for the Swedish cycling club Karlskrona Cykelklubb.,['structured_data'],['nonprofit_ngo'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9169048070907592,0.0,swe_Latn,1.0,0.6,0.1,0.6,llm_merged
<urn:uuid:55ec32a8-4876-4f71-913b-735dc780708b>,0.25,fragment,minimal_content,minimal,Financial report headers and footers for the Husarf Society with account balance data.,['structured_data'],['nonprofit_ngo' 'financial_services'],['data_heavy'],empty,unacceptable,expert,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9717817902565002,0.0,swe_Latn,1.0,0.4,0.1,0.4,llm_merged
<urn:uuid:66851ed6-2f0f-4435-a033-361bb183a025>,0.25,fragment,mostly_navigation,minimal,A navigation page listing categories of workbooks for sale in the second quarter of 2024.,['transactional' 'structured_data'],['retail_commerce' 'education_sector'],['non_technical'],empty,poor,general,pure_marketing,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9816431999206544,0.0,swe_Latn,1.0,0.4,0.1,0.4,llm_merged
<urn:uuid:baa3fa56-5345-42d7-9e6e-6ae99defe6d6>,0.25,mostly_complete,mixed_content,moderate,"Incoherent Swedish text combining advice on meeting leadership with unrelated snippets about marketing, technology, and business.",['instructional' 'transactional'],"['consulting_professional' 'advertising_marketing' 'technology_software'
 'general_interest']",['non_technical'],thin,poor,general,heavy,evergreen,safe,minimal,minimal,no_pii,['north_american' 'european'],['united_states' 'canada' 'sweden' 'saudi_arabia'],1.0000098943710327,0.0,swe_Latn,1.0,0.2,0.3,0.2,llm_merged
<urn:uuid:61042057-1fe4-4c39-9630-200361b1b5c9>,0.4,mostly_complete,mostly_content,brief,Promotional material for Biosynex diagnostic tests highlighting a 2+1 offer and their clinical benefits.,['transactional' 'press_release'],['healthcare_medical' 'pharmaceutical_biotech'],['basic_technical'],moderate,poor,advanced,heavy,time_sensitive,safe,minimal,basic_reasoning,no_pii,['european'],['sweden'],0.9998883008956908,0.0,swe_Latn,1.0,0.5,0.3,0.5,llm_merged
<urn:uuid:7b13f610-d65c-47bf-8ee9-982955447a93>,0.2,fragment,minimal_content,minimal,Fragmented race results table for the Skinkracet 171111 event from Borlng MK/Melkers Chark.,['structured_data'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.8706415295600891,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:07c46d44-e5b3-4b86-813f-076601a5efc1>,0.25,fragment,mixed_content,brief,Fragmented text describing a Swedish legal book on consultant liability and related insurance topics.,['transactional' 'reference'],['legal_services' 'consulting_professional' 'insurance_industry'],['basic_technical'],thin,poor,advanced,moderate,slowly_changing,safe,minimal,minimal,contains_pii,['european'],['sweden'],1.0000079870224,0.0,swe_Latn,1.0,0.3,0.2,0.3,llm_merged
<urn:uuid:f1187162-c109-427c-a29b-0826aed1dce9>,0.2,mostly_complete,complete_content,brief,Agenda and minutes for the ,['procedural' 'legal_document'],['government_public'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9990320205688475,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:42dc88b5-8bbe-453a-948b-da3f1dc82786>,0.35,fragment,minimal_content,minimal,Header fragment from an official results page for the 2017 Nordic Indoor Archery Championships in Finland.,['structured_data'],['media_entertainment' 'general_interest'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['finland'],0.936421275138855,2.0,swe_Latn,1.0,0.6,0.1,0.6,llm_merged
<urn:uuid:fff1816d-a3eb-46e5-9f09-6ca2399617db>,0.3999999999999999,fragment,mostly_navigation,minimal,Bus schedule fragment for route 258 between Svansele and Renstr6m in Sweden.,['structured_data' 'reference'],['transportation_logistics' 'government_public'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9998557567596436,0.0,swe_Latn,4.0,0.7,0.1,0.7,llm_merged
<urn:uuid:a2e25064-d753-4006-b10b-281c9e29a8cd>,0.2,fragment,complete_content,minimal,"Fragmented text mentioning environmental topics like erosion, disease, and deforestation from a 2009 conference.",['analytical'],['environmental_services' 'academic_research'],['scientific' 'basic_technical'],thin,poor,general,none,slowly_changing,safe,minimal,minimal,no_pii,['european'],['sweden'],0.9999731779098512,0.0,swe_Latn,1.0,0.2,0.2,0.2,llm_merged
<urn:uuid:e8946137-9809-4c01-a0e2-df784b01659f>,0.3999999999999999,fragment,minimal_content,minimal,Technical data fragment for an Oras bottle holder with a chain holder.,['reference' 'structured_data'],['consumer_goods' 'retail_commerce'],['non_technical'],thin,poor,general,minimal,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.8314682841300964,1.0,swe_Latn,1.0,0.7,0.1,0.7,llm_merged
<urn:uuid:82355b43-9e0a-4508-a3f3-c517a77100dc>,0.05,fragment,complete_content,minimal,Fragmented list of names and codes likely representing student records or attendance data.,['structured_data'],['education_sector'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,contains_pii,['indeterminate'],['none'],0.8082558512687683,0.0,swe_Latn,1.0,0.1,0.0,0.1,llm_merged
<urn:uuid:808fdcc2-64cb-4126-8e42-89e54c2a554d>,0.35,fragment,complete_content,minimal,Fragmentary directory listing containing Swedish place names and a postal address.,['structured_data' 'reference'],['general_interest'],['non_technical'],thin,poor,general,none,slowly_changing,safe,none,none,contains_pii,['european'],['sweden'],0.9931482672691344,1.0,swe_Latn,1.0,0.6,0.1,0.6,llm_merged
<urn:uuid:49932a42-292a-4147-931c-4907dade2294>,0.15,severely_degraded,complete_content,minimal,Corrupted text with no identifiable topic or meaningful content.,['structured_data'],['nonprofit_ngo'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9577652215957642,1.0,swe_Latn,1.0,0.2,0.1,0.2,llm_merged
<urn:uuid:1613963a-1b83-4b1d-bbe3-c58487d79021>,0.3,severely_degraded,complete_content,minimal,Announcement for a free IANSEO basic training session at Stockam6llan IF in Sweden.,['press_release' 'transactional'],['nonprofit_ngo' 'general_interest'],['non_technical'],thin,unacceptable,general,none,time_sensitive,safe,minimal,none,no_pii,['european'],['sweden'],1.000006079673767,1.0,swe_Latn,1.0,0.4,0.2,0.4,llm_merged
<urn:uuid:dbf882d8-1e6a-4f42-a0ae-0bde665f63a4>,0.35,fragment,complete_content,minimal,Header and footer metadata for the results of the 2015 Uppsala Field Archery Club Championship.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,contains_pii,['european'],['sweden'],0.9913198947906494,0.0,swe_Latn,1.0,0.6,0.1,0.6,llm_merged
<urn:uuid:870548db-57bd-4ac5-af9d-776fa00651f0>,0.25,fragment,complete_content,minimal,Match report for a Swedish men's handball game between Amo HK and HK Aran4s.,['structured_data'],['media_entertainment'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9178394079208374,0.0,swe_Latn,1.0,0.4,0.1,0.4,llm_merged
<urn:uuid:4691c431-da3e-42e6-896e-9a1c99694b75>,0.25,fragment,minimal_content,minimal,Repetitive header page for a motorsports results list from 2017 lacking actual race data.,['structured_data'],['general_interest'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9969040155410768,0.0,swe_Latn,2.0,0.4,0.1,0.4,llm_merged
<urn:uuid:dfd5d961-a547-4282-80d3-a3f945f5dab3>,0.3,fragment,mostly_content,minimal,Product specification sheet for the Vario 611 fingerprint module access control system.,['reference' 'technical_documentation' 'structured_data'],['hardware_electronics' 'security_cyber'],['basic_technical'],thin,poor,general,moderate,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9922389388084412,0.0,swe_Latn,1.0,0.5,0.1,0.5,llm_merged
<urn:uuid:c4bd4323-9b07-4781-8e2b-8455e0dd2f6a>,0.45,fragment,complete_content,minimal,Fragment containing a Swedish meeting protocol header and metadata.,['boilerplate'],['other'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9981180429458618,0.0,swe_Latn,1.0,0.8,0.1,0.8,llm_merged
<urn:uuid:549be20c-1435-4f21-aab0-50afcdebf36d>,0.05,fragment,complete_content,minimal,Fragmented collection of Swedish words and phrases related to various topics.,['structured_data'],['general_interest'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.995442271232605,0.0,swe_Latn,1.0,0.1,0.0,0.1,llm_merged
<urn:uuid:011fa5d1-42b2-43b5-9bf3-e59e6b221990>,0.25,fragment,mostly_content,minimal,Fragment of a Swedish public transport schedule or notice for a route to Hede station.,['reference' 'structured_data'],['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9998655319213868,0.0,swe_Latn,1.0,0.4,0.1,0.4,llm_merged
<urn:uuid:20702548-3a1c-44c1-8753-2282a0bda473>,0.25,severely_degraded,complete_content,brief,Poorly transcribed Swedish text providing advice on reducing waste paper collection costs by reusing packaging materials.,['instructional'],['environmental_services' 'real_estate_construction'],['non_technical'],thin,unacceptable,general,none,slowly_changing,safe,minimal,basic_reasoning,no_pii,['european'],['sweden'],1.0000096559524536,0.0,swe_Latn,1.0,0.3,0.2,0.3,llm_merged
<urn:uuid:877d5aed-c6eb-442a-a8a0-92b34a6d0909>,0.05,severely_degraded,mostly_content,minimal,Corrupted Swedish text containing financial figures and repetitive phrases likely from a tax declaration.,['transactional' 'boilerplate'],['financial_services' 'government_public'],['non_technical'],thin,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.901591181755066,2.0,swe_Latn,1.0,0.1,0.0,0.1,llm_merged
<urn:uuid:e4e0d5f1-1322-4526-aaa2-8d3b3139c71b>,0.45,fragment,mostly_content,minimal,Fragment containing a company disclaimer regarding diesel sinter casting and contact information.,['transactional'],['manufacturing_industrial'],['non_technical'],thin,poor,general,heavy,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],1.000008463859558,0.0,swe_Latn,1.0,0.8,0.1,0.8,llm_merged
<urn:uuid:9e02d7e6-c20d-4f98-b148-58d3d7fcce9a>,0.2,fragment,complete_content,brief,Fragmented list of Swedish horse racing starter results from the year 1901.,['structured_data'],['gambling_betting'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,contains_pii,['european'],['sweden'],0.9801428318023682,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:9024a471-15b3-4e06-8aef-9de7623b524d>,0.1,severely_degraded,complete_content,minimal,Corrupted text containing musical notes and credits for a Mazurka performance.,['creative' 'structured_data'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9777475595474244,1.0,swe_Latn,1.0,0.2,0.0,0.2,llm_merged
<urn:uuid:27f839c5-d80c-4bf4-b93d-277ee87f57db>,0.3,fragment,complete_content,minimal,Fragment containing version numbers and dates for a Swedish event schedule.,['structured_data'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9846378564834596,0.0,swe_Latn,1.0,0.6,0.0,0.6,llm_merged
<urn:uuid:7f5a931d-d58e-4071-aaeb-d62a5926d773>,0.2,fragment,minimal_content,minimal,"Header fragment from a preliminary results page for the H6strulletr4ffen event in Bors, Sweden.",['structured_data'],['general_interest'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9019392728805542,1.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
7c13d82a-fe12-461f-ada6-92470a38ce99,0.45,fragment,complete_content,minimal,"Title block from a 1905 registration map of Stockholm, Sweden.",['structured_data'],['government_public' 'real_estate_construction'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,contains_pii,['european'],['sweden'],0.9937773942947388,0.0,swe_Latn,1.0,0.8,0.1,0.8,llm_merged
<urn:uuid:6d58386f-344a-46fd-9fd8-47ac6f1c6655>,0.15,fragment,minimal_content,minimal,Repetitive header information from an official results page for a 2017 jogging event in Sweden.,['structured_data'],['general_interest'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.7933446764945984,0.0,swe_Latn,1.0,0.3,0.0,0.3,llm_merged
<urn:uuid:8682c5fb-949c-4552-804a-e6971a18a609>,0.2,fragment,mixed_content,moderate,A collection of Swedish text snippets about the book 'Hur du nästan korsar Atlanten' and the concept of crossing the Atlantic Ocean.,['review_critique' 'transactional' 'reference'],['media_entertainment' 'retail_commerce' 'general_interest'],['non_technical'],thin,poor,general,moderate,evergreen,safe,minimal,none,no_pii,['european' 'north_american' 'latin_american'],"['sweden' 'united_states' 'united_kingdom' 'spain' 'portugal' 'france'
 'canada' 'mexico' 'panama' 'ireland']",1.0000079870224,1.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:39e7aebc-8513-4ad4-8124-7ce200834192>,0.0,fragment,complete_content,minimal,Document consists solely of repeated placeholder text with no identifiable topic or meaningful content.,['boilerplate'],['other'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['indeterminate'],['none'],0.9207983016967772,0.0,swe_Latn,1.0,0.0,0.0,0.0,llm_merged
<urn:uuid:449f5453-09b1-43c8-a60b-8d8b4b044504>,0.2,severely_degraded,complete_content,minimal,Corrupted and unreadable text with musical notes and publication details.,['creative'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.999914526939392,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:5f10f1ef-7bf3-4413-94a5-e6d542165488>,0.2,fragment,mixed_content,minimal,A collection of download links and metadata for the Swedish book 'Mauds bok'.,['transactional' 'structured_data'],['retail_commerce'],['non_technical'],thin,poor,general,heavy,regularly_updating,safe,none,none,no_pii,['european'],['sweden'],0.9967676997184752,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:4cf6033a-6d74-4e37-8bb7-56564350b256>,0.35,fragment,mostly_navigation,minimal,Header fragment from a financial results report for a Swedish construction association for the year 2018.,['structured_data'],['real_estate_construction'],['non_technical'],empty,unacceptable,expert,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9971667528152466,0.0,swe_Latn,1.0,0.6,0.1,0.6,llm_merged
0cce66eb-774b-4deb-95f6-ee146d8645b2,0.2,fragment,complete_content,minimal,List of meeting times and study sessions for the IJKV ENIGHETEN organization.,['structured_data'],['nonprofit_ngo'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['norway'],0.9648151397705078,1.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:87b92cae-4cee-4106-860a-9945e52484cb>,0.15,severely_degraded,minimal_content,minimal,Corrupted and repetitive official results page for a Swedish event.,['structured_data'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.990769863128662,0.0,swe_Latn,1.0,0.3,0.0,0.3,llm_merged
<urn:uuid:817a0be3-1ad3-4f9d-9b0b-59d51646bf05>,0.45,fragment,complete_content,minimal,Fragmentary text listing the Swedish Lund branch of the Lantarworkmen's Association from 1910.,['boilerplate'],['nonprofit_ngo'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9969180226325988,1.0,swe_Latn,1.0,0.8,0.1,0.8,llm_merged
<urn:uuid:8afe4a38-0bd9-471a-b727-d09a71b35602>,0.15,severely_degraded,complete_content,minimal,Metadata and a short description for a Swedish folk song arranged by Yngve Andersson.,['creative' 'structured_data'],['media_entertainment'],['non_technical'],thin,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.99957937002182,0.0,swe_Latn,1.0,0.2,0.1,0.2,llm_merged
<urn:uuid:e27d1001-1717-44d4-84e7-0972a87cc107>,0.35,mostly_complete,mostly_content,brief,"Product descriptions and usage instructions for Davines hair bleaching powder, paste, and cream gel.",['transactional' 'procedural'],['consumer_goods' 'retail_commerce'],['basic_technical'],moderate,poor,general,heavy,slowly_changing,safe,minimal,minimal,contains_pii,['european'],['sweden' 'italy'],1.0000061988830566,16.0,swe_Latn,1.0,0.4,0.3,0.4,llm_merged
<urn:uuid:2cc4775c-652f-4a26-9d04-4e30132a9974>,0.15,fragment,mostly_navigation,minimal,A collection of catalog entries and metadata for a Swedish translation of C. O. Rosenius's theological commentary on the Epistle to the Romans.,['structured_data' 'reference'],['academic_research' 'education_sector'],['non_technical'],thin,poor,advanced,minimal,evergreen,safe,minimal,none,no_pii,['european'],['sweden'],0.9987674951553344,1.0,swe_Latn,1.0,0.2,0.1,0.2,llm_merged
<urn:uuid:f72314dc-e7a6-40d5-8bd8-e06a40df0d49>,0.15,severely_degraded,complete_content,minimal,Corrupted Swedish text with no identifiable topic or meaningful content.,['boilerplate'],['other'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.999567210674286,1.0,swe_Latn,1.0,0.2,0.1,0.2,llm_merged
<urn:uuid:2e944607-da3b-4425-ab30-9c2423e53460>,0.05,severely_degraded,complete_content,minimal,Corrupted text with no identifiable topic or meaningful content.,['structured_data'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9899917244911194,0.0,swe_Latn,1.0,0.1,0.0,0.1,llm_merged
<urn:uuid:7273f3b1-f1cf-4bf5-82c0-0f625b745f3a>,0.3,mostly_complete,mixed_content,brief,Product page with a description and links for a Swedish self-help book about coping with grief.,['transactional' 'review_critique' 'structured_data'],['retail_commerce' 'media_entertainment' 'general_interest'],['non_technical'],thin,poor,general,heavy,evergreen,safe,minimal,none,no_pii,['european'],['sweden'],0.99987530708313,0.0,swe_Latn,1.0,0.4,0.2,0.4,llm_merged
<urn:uuid:05174f92-b891-4cce-be87-f6b130fd91d1>,0.2,severely_degraded,mostly_content,moderate,"Corrupted Swedish text combining biblical commentary, legal case details, and unrelated personal anecdotes.",['opinion_editorial' 'legal_document' 'conversational'],['legal_services' 'government_public' 'general_interest'],['non_technical'],thin,unacceptable,general,none,slowly_changing,safe,none,basic_reasoning,no_pii,['european' 'north_american' 'middle_eastern'],['united_states' 'united_kingdom' 'israel'],1.0000097751617432,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:93dcd592-56ad-497c-a86f-3cf65ff85074>,0.1,fragment,minimal_content,minimal,Title page for the 2018 Finnish Christmas choir composition 'V,['creative' 'boilerplate'],['media_entertainment'],['non_technical'],thin,poor,general,minimal,evergreen,safe,none,none,no_pii,['european'],['finland'],0.9415160417556764,0.0,swe_Latn,1.0,0.2,0.0,0.2,llm_merged
<urn:uuid:23cc8830-f743-4d30-ad9b-3a3517f8337a>,0.2,fragment,mostly_navigation,moderate,Aggregated information and search snippets regarding the Swedish thriller novel 'Uppdrag ALFA - Hotet mot Air Force One'.,['transactional' 'review_critique' 'structured_data'],['media_entertainment' 'retail_commerce' 'government_public'],['non_technical'],thin,poor,general,heavy,slowly_changing,safe,none,none,no_pii,['european' 'north_american'],['sweden' 'united_states'],0.9998779296875,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:9895a1bb-6d74-4d2c-a55c-b407a7746985>,0.15,fragment,mixed_content,brief,A collection of multilingual search snippets and metadata regarding the book 'Lejoparden' and the leopard animal.,['transactional' 'reference' 'structured_data'],['media_entertainment' 'retail_commerce'],['non_technical'],thin,poor,general,moderate,evergreen,safe,minimal,none,no_pii,['european'],['sweden'],0.9930684566497804,0.0,swe_Latn,1.0,0.2,0.1,0.2,llm_merged
<urn:uuid:5699c58a-3ed7-4d5a-958d-1370d5220fed>,0.15,fragment,mostly_content,moderate,"A fragmented collection of unrelated text snippets covering topics like military strategy, gaming guides, and personal training.","['instructional' 'opinion_editorial' 'news_report' 'review_critique'
 'procedural']","['government_public' 'gaming_industry' 'healthcare_medical'
 'security_cyber' 'education_sector']",['basic_technical'],thin,poor,general,moderate,regularly_updating,safe,minimal,minimal,no_pii,['global'],"['united_states' 'libya' 'algeria' 'malaysia' 'france' 'united_kingdom'
 'canada']",1.0000097751617432,0.0,swe_Latn,1.0,0.2,0.1,0.2,llm_merged
<urn:uuid:ba510e2f-2125-401f-9830-1fbd3569f74c>,0.05,fragment,mostly_content,brief,A repetitive list of Swedish place names and school names with no context.,['structured_data'],['government_public' 'education_sector' 'transportation_logistics'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.978269100189209,0.0,swe_Latn,1.0,0.1,0.0,0.1,llm_merged
<urn:uuid:ac1c1fb0-5aed-47de-b33e-b3e1d575dffa>,0.05,fragment,complete_content,minimal,"Fragmented list of names and codes, likely from a structured database or report.",['structured_data'],['other'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,contains_pii,['indeterminate'],['none'],0.9291348457336426,0.0,swe_Latn,1.0,0.1,0.0,0.1,llm_merged
<urn:uuid:fd805536-a7e5-41ce-a6f7-96521017cb8d>,0.15,fragment,complete_content,moderate,"A collection of fragmented texts and lists containing names like Anna and Katarina, primarily of Swedish origin.",['structured_data' 'reference' 'transactional' 'news_report'],"['general_interest' 'real_estate_construction' 'government_public'
 'healthcare_medical' 'education_sector' 'media_entertainment']",['non_technical'],thin,poor,general,moderate,regularly_updating,safe,minimal,none,contains_pii,['european'],['sweden'],0.9944739937782288,0.0,swe_Latn,1.0,0.2,0.1,0.2,llm_merged
<urn:uuid:f48a888f-b21d-406a-afd4-7aebaf4d3c73>,0.2,severely_degraded,minimal_content,minimal,Corrupted and repetitive official results page for a Swedish motorcycle race organized by Kalix Motorklubb.,['structured_data'],['media_entertainment' 'general_interest'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9717541933059692,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:9f2f1ac9-bd47-49a6-9571-d320932d6330>,0.3999999999999999,fragment,complete_content,minimal,Header fragment displaying the date and category for the 2022 H4ssleholm Grand Prix results.,['structured_data'],['media_entertainment'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9085501432418824,0.0,swe_Latn,1.0,0.7,0.1,0.7,llm_merged
<urn:uuid:19b9268c-732d-4419-ac70-f0a9973b9ee5>,0.15,fragment,mostly_navigation,brief,A collection of search result snippets and links regarding the Swedish patient's rights and role in healthcare.,['legal_document' 'reference' 'boilerplate'],['healthcare_medical' 'legal_services' 'government_public'],['non_technical'],thin,poor,general,minimal,slowly_changing,safe,minimal,none,no_pii,['european'],['sweden'],1.0000057220458984,0.0,swe_Latn,1.0,0.2,0.1,0.2,llm_merged
<urn:uuid:e0512da9-52d2-48bf-83a8-7a8053a0d8dd>,0.2,fragment,minimal_content,minimal,Repeated headers for a golf tournament results list from Arboga Golfklubb in September 2018.,['structured_data'],['hospitality_tourism' 'general_interest'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.7498263120651245,0.0,swe_Latn,1.0,0.4,0.0,0.4,llm_merged
<urn:uuid:f39a0d11-2420-40fc-8a0b-32d0e8754888>,0.15,fragment,minimal_content,minimal,Fragment containing a list of mission times for the Alingsster terminal in Sweden.,['structured_data' 'reference'],['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9933632612228394,0.0,swe_Latn,1.0,0.3,0.0,0.3,llm_merged
<urn:uuid:4ce13b5a-984a-42a2-b132-15633044d0c1>,0.2,fragment,minimal_content,minimal,Fragment of an enrollment statistics report for V4xj Katedralskola for the year 2020.,['structured_data'],['education_sector'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9216346144676208,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
<urn:uuid:b1ecefb5-e4f6-4af4-aaef-a9e08fcca78b>,0.35,fragment,mostly_content,minimal,Fragment of official results for the 2008 M-B Slalom ski cross-country event in Sweden.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,contains_pii,['european'],['sweden'],0.9527353048324584,0.0,swe_Latn,1.0,0.6,0.1,0.6,llm_merged
<urn:uuid:2cb542b5-0b49-465d-9125-ac84f7e5b4d0>,0.05,severely_degraded,complete_content,minimal,Corrupted text and symbols with no identifiable topic or meaningful content.,['creative'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['germany'],0.7697252035140991,0.0,swe_Latn,1.0,0.1,0.0,0.1,llm_merged
<urn:uuid:052d647b-4517-47ab-beee-77a17d5029a4>,0.25,fragment,mostly_content,moderate,A collection of fragmented descriptions and reviews for university-level nutrition and business courses.,['reference' 'review_critique' 'transactional'],['education_sector' 'healthcare_medical' 'agriculture_food'],['basic_technical'],moderate,poor,general,moderate,slowly_changing,safe,minimal,minimal,no_pii,['north_american' 'european'],['united_states' 'canada' 'sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.3,0.2,0.3,llm_merged
<urn:uuid:a1c1bd52-0137-491c-9f7c-b55a33b24635>,0.3,mostly_complete,complete_content,brief,"Revision report template for environmental certification according to Swedish standards, outlining compliance and corrective actions.",['procedural' 'boilerplate'],['environmental_services' 'consulting_professional'],['basic_technical'],moderate,poor,advanced,none,slowly_changing,safe,minimal,minimal,no_pii,['european'],['sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.4,0.2,0.4,llm_merged
<urn:uuid:81658382-9408-44c6-8efb-166e143b6893>,0.2,fragment,mixed_content,brief,A fragmented collection of metadata and promotional text for the Swedish book 'Mitt liv som pingvin'.,['transactional' 'review_critique' 'structured_data'],['media_entertainment' 'retail_commerce'],['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9999562501907348,0.0,swe_Latn,1.0,0.3,0.1,0.3,llm_merged
